,img_path,M,F,0's,10's,20's,30's,40's,50's,60+
48,F0050_IND_S_13_-45_01.JPG,1,0,0,1,0,0,0,0,0
49,F0283_IND_D_17_-45_02.JPG,0,1,0,1,0,0,0,0,0
50,F0430_IND_M_49_90_04.JPG,0,1,0,0,0,0,1,0,0
51,F0196_IND_D_12_-45_03.JPG,0,1,0,1,0,0,0,0,0
52,F0259_IND_D_18_-90_04.JPG,0,1,0,1,0,0,0,0,0
53,F0313_IND_M_48_0_01.JPG,0,1,0,0,0,0,1,0,0
54,F0788_IND_D_10_90_01.jpg,0,1,0,1,0,0,0,0,0
55,F0094_IND_M_43_-90_01.JPG,0,1,0,0,0,0,1,0,0
56,F0240_IND_S_17_45_03.JPG,1,0,0,1,0,0,0,0,0
57,F0201_IND_M_49_0_04.JPG,0,1,0,0,0,0,1,0,0
58,F0191_IND_S_21_-45_01.JPG,1,0,0,0,1,0,0,0,0
59,F0182_IND_F_55_90_02.JPG,1,0,0,0,0,0,0,1,0
60,F0680_IND_S_14_-45_02.JPG,1,0,0,1,0,0,0,0,0
61,F0219_IND_D_17_-90_02.JPG,0,1,0,1,0,0,0,0,0
62,F0152_IND_M_62_45_01.JPG,0,1,0,0,0,0,0,0,1
63,F0211_IND_D2_17_0_02.JPG,0,1,0,1,0,0,0,0,0
64,F0177_IND_F_51_-90_03.JPG,1,0,0,0,0,0,0,1,0
65,F0891_IND_S_17_90_02.JPG,1,0,0,1,0,0,0,0,0
66,F0449_IND_S_29_0_03.JPG,1,0,0,0,1,0,0,0,0
67,F0276_IND_S_12_0_01.JPG,1,0,0,1,0,0,0,0,0
68,F0610_IND_D_27_45_01.jpg,0,1,0,0,1,0,0,0,0
69,F0225_IND_F_49_0_04.JPG,1,0,0,0,0,0,1,0,0
70,F0374_IND_S2_20_45_04.JPG,1,0,0,0,1,0,0,0,0
71,F0468_IND_F_44_90_02.JPG,1,0,0,0,0,0,1,0,0
72,F0218_IND_S_17_-45_03.JPG,1,0,0,1,0,0,0,0,0
73,F0161_IND_F_65_-45_02.JPG,1,0,0,0,0,0,0,0,1
74,F0024_IND_S_16_-90_02.JPG,1,0,0,1,0,0,0,0,0
75,F0441_IND_D_16_45_01.JPG,0,1,0,1,0,0,0,0,0
76,F0153_IND_S_30_-90_01.JPG,1,0,0,0,0,1,0,0,0
77,F0863_IND_F_40_-45_02.JPG,1,0,0,0,0,0,1,0,0
78,F0203_IND_M_52_-90_02.JPG,0,1,0,0,0,0,0,1,0
79,F0135_IND_S_16_-45_02.JPG,1,0,0,1,0,0,0,0,0
80,F0352_IND_S_19_90_01.JPG,1,0,0,1,0,0,0,0,0
81,F0119_IND_M_52_90_01.JPG,0,1,0,0,0,0,0,1,0
82,F0714_IND_F_45_0_01.JPG,1,0,0,0,0,0,1,0,0
83,F0280_IND_M_56_-45_04.JPG,0,1,0,0,0,0,0,1,0
84,F0492_IND_GM_75_45_01.jpg,0,1,0,0,0,0,0,0,1
85,F0413_IND_M_45_-45_04.JPG,0,1,0,0,0,0,1,0,0
86,F0475_IND_D_11_45_03.JPG,0,1,0,1,0,0,0,0,0
87,F0479_IND_GF_66_90_04.JPG,1,0,0,0,0,0,0,0,1
88,F0444_IND_M_51_-45_01.JPG,0,1,0,0,0,0,0,1,0
89,F0599_IND_M_47_45_02.JPG,0,1,0,0,0,0,1,0,0
90,F0133_IND_F_52_0_01.JPG,1,0,0,0,0,0,0,1,0
91,F0441_IND_M_44_90_04.JPG,0,1,0,0,0,0,1,0,0
92,F0427_IND_S_11_0_01.JPG,1,0,0,1,0,0,0,0,0
93,F0410_IND_M_44_-90_03.JPG,0,1,0,0,0,0,1,0,0
94,F0879_IND_GM_68_-45_01.JPG,0,1,0,0,0,0,0,0,1
95,F0614_IND_M_46_-45_02.JPG,0,1,0,0,0,0,1,0,0
96,F0203_IND_S_15_0_03.JPG,1,0,0,1,0,0,0,0,0
97,F0261_IND_F_50_45_01.JPG,1,0,0,0,0,0,0,1,0
98,F0213_IND_S_17_0_01.JPG,1,0,0,1,0,0,0,0,0
99,F0401_IND_F_49_-45_03.JPG,1,0,0,0,0,0,1,0,0
100,F0054_IND_GM_76_45_02.JPG,0,1,0,0,0,0,0,0,1
101,F0361_IND_GF_85_-90_02.JPG,1,0,0,0,0,0,0,0,1
102,F0239_IND_D_11_0_04.JPG,0,1,0,1,0,0,0,0,0
103,F0091_IND_D_12_90_02.JPG,0,1,0,1,0,0,0,0,0
104,F0772_IND_S_38_90_02.jpg,1,0,0,0,0,1,0,0,0
105,F0322_IND_S2_13_90_03.JPG,1,0,0,1,0,0,0,0,0
106,F0178_IND_D_13_-90_01.JPG,0,1,0,1,0,0,0,0,0
107,F0456_IND_F_56_-45_04.JPG,1,0,0,0,0,0,0,1,0
108,F0775_IND_D2_45_90_01.jpg,0,1,0,0,0,0,1,0,0
109,F0470_IND_F_75_45_04.JPG,1,0,0,0,0,0,0,0,1
110,F0755_IND_F_50_45_01.JPG,1,0,0,0,0,0,0,1,0
111,F0454_IND_F_47_0_04.JPG,1,0,0,0,0,0,1,0,0
112,F0703_IND_M_61_90_01.JPG,0,1,0,0,0,0,0,0,1
113,F0763_IND_F_49_-90_01.JPG,1,0,0,0,0,0,1,0,0
114,F0741_IND_S2_10_90_01.JPG,1,0,0,1,0,0,0,0,0
115,F0651_IND_F_50_45_02.JPG,1,0,0,0,0,0,0,1,0
116,F0177_IND_F_51_-45_04.JPG,1,0,0,0,0,0,0,1,0
117,F0850_IND_D_10_45_02.JPG,0,1,0,1,0,0,0,0,0
118,F0174_IND_S_28_-90_02.JPG,1,0,0,0,1,0,0,0,0
119,F0574_IND_D_13_90_02.jpg,0,1,0,1,0,0,0,0,0
120,F0246_IND_D_19_90_01.JPG,0,1,0,1,0,0,0,0,0
121,F0661_IND_D3_14_0_02.JPG,0,1,0,1,0,0,0,0,0
122,F0321_IND_S_14_45_03.JPG,1,0,0,1,0,0,0,0,0
123,F0468_IND_F_44_45_02.JPG,1,0,0,0,0,0,1,0,0
124,F0065_IND_D_18_45_02.JPG,0,1,0,1,0,0,0,0,0
125,F0386_IND_GM_74_-90_04.JPG,0,1,0,0,0,0,0,0,1
126,F0460_IND_F_45_45_01.JPG,1,0,0,0,0,0,1,0,0
127,F0150_IND_F_64_0_02.JPG,1,0,0,0,0,0,0,0,1
128,F0388_IND_D_45_-45_01.JPG,0,1,0,0,0,0,1,0,0
129,F0562_IND_M_65_0_01.jpg,0,1,0,0,0,0,0,0,1
130,F0584_IND_D2_9_-45_02.JPG,0,1,1,0,0,0,0,0,0
131,F0203_IND_S_15_-45_03.JPG,1,0,0,1,0,0,0,0,0
132,F0673_IND_D2_32_90_01.JPG,0,1,0,0,0,1,0,0,0
133,F0288_IND_S_19_-45_03.JPG,1,0,0,1,0,0,0,0,0
134,F0277_IND_D_22_-90_04.JPG,0,1,0,0,1,0,0,0,0
135,F0490_IND_GF_87_-90_01.jpg,1,0,0,0,0,0,0,0,1
136,F0149_IND_F_64_90_03.JPG,1,0,0,0,0,0,0,0,1
137,F0784_IND_F_61_-45_02.jpg,1,0,0,0,0,0,0,0,1
138,F0463_IND_S_12_0_02.JPG,1,0,0,1,0,0,0,0,0
139,F0495_IND_F_44_-45_01.jpg,1,0,0,0,0,0,1,0,0
140,F0470_IND_D2_43_-90_03.JPG,0,1,0,0,0,0,1,0,0
141,F0671_IND_D_47_90_01.JPG,0,1,0,0,0,0,1,0,0
142,F0652_IND_S2_18_0_01.JPG,1,0,0,1,0,0,0,0,0
143,F0239_IND_D_11_-45_01.JPG,0,1,0,1,0,0,0,0,0
144,F0295_IND_D_13_0_02.JPG,0,1,0,1,0,0,0,0,0
145,F0041_IND_D_14_45_02.JPG,0,1,0,1,0,0,0,0,0
146,F0289_IND_D2_14_-45_02.JPG,0,1,0,1,0,0,0,0,0
147,F0651_IND_F_50_90_02.JPG,1,0,0,0,0,0,0,1,0
148,F0211_IND_M_49_0_05.JPG,0,1,0,0,0,0,1,0,0
149,F0395_IND_F_57_0_03.JPG,1,0,0,0,0,0,0,1,0
150,F0866_IND_M_47_0_01.JPG,0,1,0,0,0,0,1,0,0
151,F0615_IND_F_50_-90_01.JPG,1,0,0,0,0,0,0,1,0
152,F0405_IND_F_58_90_01.JPG,1,0,0,0,0,0,0,1,0
153,F0481_IND_M_45_0_04.JPG,0,1,0,0,0,0,1,0,0
154,F0150_IND_D_34_45_01.JPG,0,1,0,0,0,1,0,0,0
155,F0603_IND_M_50_0_01.JPG,0,1,0,0,0,0,0,1,0
156,F0009_IND_GM_84_-90_04.JPG,0,1,0,0,0,0,0,0,1
157,F0532_IND_D2_15_90_01.jpg,0,1,0,1,0,0,0,0,0
158,F0273_IND_S_14_-90_02.JPG,1,0,0,1,0,0,0,0,0
159,F0570_IND_D_36_45_01.JPG,0,1,0,0,0,1,0,0,0
160,F0266_IND_S2_15_-90_01.JPG,1,0,0,1,0,0,0,0,0
161,F0379_IND_S_17_0_02.JPG,1,0,0,1,0,0,0,0,0
162,F0806_IND_M_43_90_01.JPG,0,1,0,0,0,0,1,0,0
163,F0120_IND_F_41_0_01.JPG,1,0,0,0,0,0,1,0,0
164,F0269_IND_D2_18_-90_04.JPG,0,1,0,1,0,0,0,0,0
165,F0088_IND_M_46_90_04.JPG,0,1,0,0,0,0,1,0,0
166,F0270_IND_D_24_-45_03.JPG,0,1,0,0,1,0,0,0,0
167,F0229_IND_D2_11_45_03.JPG,0,1,0,1,0,0,0,0,0
168,F0030_IND_GF_79_-90_01.JPG,1,0,0,0,0,0,0,0,1
169,F0826_IND_S2_11_90_02.JPG,1,0,0,1,0,0,0,0,0
170,F0176_IND_M_54_-90_04.JPG,0,1,0,0,0,0,0,1,0
171,F0197_IND_S_16_90_01.JPG,1,0,0,1,0,0,0,0,0
172,F0092_IND_M_41_0_04.JPG,0,1,0,0,0,0,1,0,0
173,F0360_IND_D_18_45_01.JPG,0,1,0,1,0,0,0,0,0
174,F0159_IND_D_50_-45_04.JPG,0,1,0,0,0,0,0,1,0
175,F0504_IND_D_13_-45_02.jpg,0,1,0,1,0,0,0,0,0
176,F0870_IND_M_49_-45_01.JPG,0,1,0,0,0,0,1,0,0
177,F0539_IND_D2_22_90_01.jpg,0,1,0,0,1,0,0,0,0
178,F0516_IND_GM_72_45_02.jpg,0,1,0,0,0,0,0,0,1
179,F0311_IND_D_28_45_01.JPG,0,1,0,0,1,0,0,0,0
180,F0036_IND_GM_72_-45_02.JPG,0,1,0,0,0,0,0,0,1
181,F0813_IND_M_47_0_02.JPG,0,1,0,0,0,0,1,0,0
182,F0485_IND_F_42_0_02.JPG,1,0,0,0,0,0,1,0,0
183,F0067_IND_GM_79_0_05.JPG,0,1,0,0,0,0,0,0,1
184,F0149_IND_GF_90_0_05.JPG,1,0,0,0,0,0,0,0,1
185,F0189_IND_F_49_-45_02.JPG,1,0,0,0,0,0,1,0,0
186,F0888_IND_M_44_45_02.JPG,0,1,0,0,0,0,1,0,0
187,F0140_IND_F_52_90_01.JPG,1,0,0,0,0,0,0,1,0
188,F0156_IND_D2_10_-90_04.JPG,0,1,0,1,0,0,0,0,0
189,F0285_IND_D_20_90_01.JPG,0,1,0,0,1,0,0,0,0
190,F0864_IND_M_39_-45_02.JPG,0,1,0,0,0,1,0,0,0
191,F0148_IND_D_11_0_05.JPG,0,1,0,1,0,0,0,0,0
192,F0475_IND_D_11_0_05.JPG,0,1,0,1,0,0,0,0,0
193,F0639_IND_S_14_90_02.JPG,1,0,0,1,0,0,0,0,0
194,F0235_IND_D2_20_-45_02.JPG,0,1,0,0,1,0,0,0,0
195,F0526_IND_M_49_0_01.jpg,0,1,0,0,0,0,1,0,0
196,F0636_IND_M_42_45_01.JPG,0,1,0,0,0,0,1,0,0
197,F0410_IND_D_16_-45_02.JPG,0,1,0,1,0,0,0,0,0
198,F0106_IND_D_11_90_04.JPG,0,1,0,1,0,0,0,0,0
199,F0767_IND_D2_11_-90_01.JPG,0,1,0,1,0,0,0,0,0
200,F0318_IND_S_30_-90_03.JPG,1,0,0,0,0,1,0,0,0
201,F0347_IND_S2_14_0_04.JPG,1,0,0,1,0,0,0,0,0
202,F0469_IND_M_44_-90_04.JPG,0,1,0,0,0,0,1,0,0
203,F0648_IND_D2_23_45_02.JPG,0,1,0,0,1,0,0,0,0
204,F0736_IND_D_22_45_02.JPG,0,1,0,0,1,0,0,0,0
205,F0351_IND_S_19_-90_02.JPG,1,0,0,1,0,0,0,0,0
206,F0076_IND_M_47_90_03.JPG,0,1,0,0,0,0,1,0,0
207,F0048_IND_M_44_45_04.JPG,0,1,0,0,0,0,1,0,0
208,F0743_IND_S_16_-45_01.JPG,1,0,0,1,0,0,0,0,0
209,F0445_IND_S_16_90_02.JPG,1,0,0,1,0,0,0,0,0
210,F0035_IND_GM_74_-90_03.JPG,0,1,0,0,0,0,0,0,1
211,F0063_IND_GM_63_90_03.JPG,0,1,0,0,0,0,0,0,1
212,F0190_IND_S_16_45_04.JPG,1,0,0,1,0,0,0,0,0
213,F0369_IND_S_17_90_01.JPG,1,0,0,1,0,0,0,0,0
214,F0526_IND_D_17_90_01.jpg,0,1,0,1,0,0,0,0,0
215,F0303_IND_S_18_-45_04.JPG,1,0,0,1,0,0,0,0,0
216,F0082_IND_GM_72_45_02.JPG,0,1,0,0,0,0,0,0,1
217,F0346_IND_D_16_45_01.JPG,0,1,0,1,0,0,0,0,0
218,F0075_IND_D_14_90_02.JPG,0,1,0,1,0,0,0,0,0
219,F0336_IND_GF_77_90_01.JPG,1,0,0,0,0,0,0,0,1
220,F0160_IND_D2_45_-90_02.JPG,0,1,0,0,0,0,1,0,0
221,F0070_IND_GM_78_0_03.JPG,0,1,0,0,0,0,0,0,1
222,F0416_IND_S_13_-45_01.JPG,1,0,0,1,0,0,0,0,0
223,F0173_IND_S2_18_0_05.JPG,1,0,0,1,0,0,0,0,0
224,F0118_IND_S_12_45_04.JPG,1,0,0,1,0,0,0,0,0
225,F0332_IND_D_23_45_04.JPG,0,1,0,0,1,0,0,0,0
226,F0414_IND_M_45_0_04.JPG,0,1,0,0,0,0,1,0,0
227,F0357_IND_D2_11_90_03.JPG,0,1,0,1,0,0,0,0,0
228,F0453_IND_M_42_0_05.JPG,0,1,0,0,0,0,1,0,0
229,F0502_IND_F_70_-90_01.jpg,1,0,0,0,0,0,0,0,1
230,F0720_IND_S_17_90_01.JPG,1,0,0,1,0,0,0,0,0
231,F0491_IND_M_50_-45_01.jpg,0,1,0,0,0,0,0,1,0
232,F0647_IND_S_13_-45_01.JPG,1,0,0,1,0,0,0,0,0
233,F0272_IND_M_50_-45_01.JPG,0,1,0,0,0,0,0,1,0
234,F0681_IND_M_45_-45_02.JPG,0,1,0,0,0,0,1,0,0
235,F0137_IND_D2_18_-45_01.JPG,0,1,0,1,0,0,0,0,0
236,F0122_IND_M_67_-45_03.JPG,0,1,0,0,0,0,0,0,1
237,F0113_IND_S_32_-90_02.JPG,1,0,0,0,0,1,0,0,0
238,F0101_IND_M_49_45_03.JPG,0,1,0,0,0,0,1,0,0
239,F0426_IND_S_11_45_02.JPG,1,0,0,1,0,0,0,0,0
240,F0377_IND_S2_18_-45_01.JPG,1,0,0,1,0,0,0,0,0
241,F0315_IND_M_48_0_02.JPG,0,1,0,0,0,0,1,0,0
242,F0463_IND_S_12_45_03.JPG,1,0,0,1,0,0,0,0,0
243,F0223_IND_F_47_-45_01.JPG,1,0,0,0,0,0,1,0,0
244,F0077_IND_M_47_-45_04.JPG,0,1,0,0,0,0,1,0,0
245,F0527_IND_S_38_0_02.jpg,1,0,0,0,0,1,0,0,0
246,F0698_IND_S2_10_-45_01.jpg,1,0,0,1,0,0,0,0,0
247,F0612_IND_D_17_-45_01.JPG,0,1,0,1,0,0,0,0,0
248,F0461_IND_S2_10_0_01.JPG,1,0,0,1,0,0,0,0,0
249,F0370_IND_F_47_-45_03.JPG,1,0,0,0,0,0,1,0,0
250,F0164_IND_M_48_-90_03.JPG,0,1,0,0,0,0,1,0,0
251,F0292_IND_GM_59_0_02.JPG,0,1,0,0,0,0,0,1,0
252,F0783_IND_F_48_-90_02.jpg,1,0,0,0,0,0,1,0,0
253,F0180_IND_M_49_0_03.JPG,0,1,0,0,0,0,1,0,0
254,F0288_IND_S_19_45_03.JPG,1,0,0,1,0,0,0,0,0
255,F0598_IND_GM_71_0_02.JPG,0,1,0,0,0,0,0,0,1
256,F0192_IND_S_21_0_05.JPG,1,0,0,0,1,0,0,0,0
257,F0155_IND_F_51_90_02.JPG,1,0,0,0,0,0,0,1,0
258,F0095_IND_D_17_-45_03.JPG,0,1,0,1,0,0,0,0,0
259,F0529_IND_D_25_45_02.jpg,0,1,0,0,1,0,0,0,0
260,F0318_IND_S_30_0_04.JPG,1,0,0,0,0,1,0,0,0
261,F0302_IND_M_48_0_04.JPG,0,1,0,0,0,0,1,0,0
262,F0452_IND_F_46_90_02.JPG,1,0,0,0,0,0,1,0,0
263,F0007_IND_F_48_45_02.JPG,1,0,0,0,0,0,1,0,0
264,F0432_IND_D_17_-90_01.JPG,0,1,0,1,0,0,0,0,0
265,F0099_IND_M_44_45_04.JPG,0,1,0,0,0,0,1,0,0
266,F0539_IND_D_24_45_02.jpg,0,1,0,0,1,0,0,0,0
267,F0324_IND_D_10_45_03.JPG,0,1,0,1,0,0,0,0,0
268,F0776_IND_M_69_90_02.jpg,0,1,0,0,0,0,0,0,1
269,F0247_IND_S_19_-45_01.JPG,1,0,0,1,0,0,0,0,0
270,F0058_IND_GF_71_-45_04.JPG,1,0,0,0,0,0,0,0,1
271,F0527_IND_S_38_-45_01.jpg,1,0,0,0,0,1,0,0,0
272,F0355_IND_D_10_90_02.JPG,0,1,0,1,0,0,0,0,0
273,F0275_IND_F_43_0_04.JPG,1,0,0,0,0,0,1,0,0
274,F0266_IND_S2_15_90_01.JPG,1,0,0,1,0,0,0,0,0
275,F0338_IND_M_57_90_04.JPG,0,1,0,0,0,0,0,1,0
276,F0405_IND_D_33_45_01.JPG,0,1,0,0,0,1,0,0,0
277,F0042_IND_GM_70_45_02.JPG,0,1,0,0,0,0,0,0,1
278,F0363_IND_D2_19_-45_02.JPG,0,1,0,1,0,0,0,0,0
279,F0324_IND_D_10_-45_01.JPG,0,1,0,1,0,0,0,0,0
280,F0123_IND_GF_75_45_03.JPG,1,0,0,0,0,0,0,0,1
281,F0398_IND_D_22_90_03.JPG,0,1,0,0,1,0,0,0,0
282,F0134_IND_GM_75_-90_02.JPG,0,1,0,0,0,0,0,0,1
283,F0292_IND_S_12_0_05.JPG,1,0,0,1,0,0,0,0,0
284,F0158_IND_M_45_0_04.JPG,0,1,0,0,0,0,1,0,0
285,F0230_IND_D2_11_90_04.JPG,0,1,0,1,0,0,0,0,0
286,F0077_IND_D_15_0_03.JPG,0,1,0,1,0,0,0,0,0
287,F0884_IND_S_12_0_01.JPG,1,0,0,1,0,0,0,0,0
288,F0592_IND_M_39_45_02.JPG,0,1,0,0,0,1,0,0,0
289,F0389_IND_D_45_45_01.JPG,0,1,0,0,0,0,1,0,0
290,F0110_IND_GM_81_0_05.JPG,0,1,0,0,0,0,0,0,1
291,F0251_IND_D_13_45_02.JPG,0,1,0,1,0,0,0,0,0
292,F0427_IND_S_11_45_04.JPG,1,0,0,1,0,0,0,0,0
293,F0064_IND_M_46_0_01.JPG,0,1,0,0,0,0,1,0,0
294,F0485_IND_F_42_45_01.JPG,1,0,0,0,0,0,1,0,0
295,F0690_IND_M_41_0_01.JPG,0,1,0,0,0,0,1,0,0
296,F0252_IND_M_41_45_03.JPG,0,1,0,0,0,0,1,0,0
297,F0330_IND_D_13_0_01.JPG,0,1,0,1,0,0,0,0,0
298,F0755_IND_S2_13_0_02.JPG,1,0,0,1,0,0,0,0,0
299,F0198_IND_S_21_-45_01.JPG,1,0,0,0,1,0,0,0,0
300,F0702_IND_S_45_45_01.jpg,1,0,0,0,0,0,1,0,0
301,F0617_IND_D2_19_-45.JPG,0,1,0,1,0,0,0,0,0
302,F0888_IND_D_16_0_02.JPG,0,1,0,1,0,0,0,0,0
303,F0095_IND_GM_69_0_03.JPG,0,1,0,0,0,0,0,0,1
304,F0690_IND_S_10_0_01.JPG,1,0,0,1,0,0,0,0,0
305,F0163_IND_S2_13_90_03.JPG,1,0,0,1,0,0,0,0,0
306,F0822_IND_F_58_90_01.JPG,1,0,0,0,0,0,0,1,0
307,F0194_IND_S_17_45_04.JPG,1,0,0,1,0,0,0,0,0
308,F0104_IND_D_13_-90_04.JPG,0,1,0,1,0,0,0,0,0
309,F0810_IND_S_19_0_01.JPG,1,0,0,1,0,0,0,0,0
310,F0739_IND_D_11_-90_02.JPG,0,1,0,1,0,0,0,0,0
311,F0812_IND_S3_13_90_01.JPG,1,0,0,1,0,0,0,0,0
312,F0610_IND_M_55_-90_02.jpg,0,1,0,0,0,0,0,1,0
313,F0416_IND_GM_81_-90_01.JPG,0,1,0,0,0,0,0,0,1
314,F0525_IND_D_17_45_01.jpg,0,1,0,1,0,0,0,0,0
315,F0156_IND_D_16_-45_03.JPG,0,1,0,1,0,0,0,0,0
316,F0284_IND_S_13_45_03.JPG,1,0,0,1,0,0,0,0,0
317,F0533_IND_S2_18_-45_01.jpg,1,0,0,1,0,0,0,0,0
318,F0496_IND_M_42_-90_02.jpg,0,1,0,0,0,0,1,0,0
319,F0410_IND_D_16_45_02.JPG,0,1,0,1,0,0,0,0,0
320,F0332_IND_D_23_-90_03.JPG,0,1,0,0,1,0,0,0,0
321,F0807_IND_M_43_90_02.JPG,0,1,0,0,0,0,1,0,0
322,F0006_IND_D_12_90_01.JPG,0,1,0,1,0,0,0,0,0
323,F0046_IND_M_46_45_04.JPG,0,1,0,0,0,0,1,0,0
324,F0212_IND_S2_11_45_03.JPG,1,0,0,1,0,0,0,0,0
325,F0408_IND_S_18_45_03.JPG,1,0,0,1,0,0,0,0,0
326,F0171_IND_S_28_90_02.JPG,1,0,0,0,1,0,0,0,0
327,F0571_IND_D_36_90_02.JPG,0,1,0,0,0,1,0,0,0
328,F0521_IND_D_15_-90_01.jpg,0,1,0,1,0,0,0,0,0
329,F0675_IND_D_13_0_02.JPG,0,1,0,1,0,0,0,0,0
330,F0035_IND_M_51_-90_01.JPG,0,1,0,0,0,0,0,1,0
331,F0274_IND_M_46_90_01.JPG,0,1,0,0,0,0,1,0,0
332,F0740_IND_M_42_0_01.JPG,0,1,0,0,0,0,1,0,0
333,F0141_IND_S_18_0_04.JPG,1,0,0,1,0,0,0,0,0
334,F0659_IND_D_34_90_01.jpg,0,1,0,0,0,1,0,0,0
335,F0256_IND_GF_76_0_01.JPG,1,0,0,0,0,0,0,0,1
336,F0719_IND_S_17_90_02.JPG,1,0,0,1,0,0,0,0,0
337,F0147_IND_M_72_45_04.JPG,0,1,0,0,0,0,0,0,1
338,F0330_IND_D_13_90_01.JPG,0,1,0,1,0,0,0,0,0
339,F0802_IND_D_13_-45_02.JPG,0,1,0,1,0,0,0,0,0
340,F0359_IND_F_50_45_03.JPG,1,0,0,0,0,0,0,1,0
341,F0715_IND_M_43_45_02.JPG,0,1,0,0,0,0,1,0,0
342,F0309_IND_D2_15_0_04.JPG,0,1,0,1,0,0,0,0,0
343,F0161_IND_D_32_-45_03.JPG,0,1,0,0,0,1,0,0,0
344,F0084_IND_S_31_0_04.JPG,1,0,0,0,0,1,0,0,0
345,F0011_IND_GM_71_0_02.JPG,0,1,0,0,0,0,0,0,1
346,F0590_IND_D_18_45_02.JPG,0,1,0,1,0,0,0,0,0
347,F0664_IND_S_14_90_01.JPG,1,0,0,1,0,0,0,0,0
348,F0262_IND_D_18_-90_01.JPG,0,1,0,1,0,0,0,0,0
349,F0670_IND_D2_21_-90_01.JPG,0,1,0,0,1,0,0,0,0
350,F0488_IND_M_58_0_02.JPG,0,1,0,0,0,0,0,1,0
351,F0093_IND_GM_69_0_02.JPG,0,1,0,0,0,0,0,0,1
